Layer
__module.model.layers.0.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant,758
__module.model.layers.0.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0,0
__module.model.layers.0.self_attn.q_proj/ov_ext::linear/MatMul,7878
__module.model.layers.0.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationSubtract,0
__module.model.layers.0.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationMultiply,0
__module.model.layers.0.self_attn/aten::view/Reshape,0
__module.model.rotary_emb/prim::ListConstruct,1
Broadcast_26266,1
__module.model.rotary_emb/aten::expand/Broadcast,6
position_ids,0
Convert_26633,5
__module.model.rotary_emb/aten::unsqueeze/Unsqueeze_2,0
__module.model.rotary_emb/aten::to/Convert_3,4
__module.model.rotary_emb/aten::matmul/MatMul,111
__module.model.rotary_emb/aten::transpose/Transpose,20
__module.model.rotary_emb/aten::cat/Concat,17
__module.model.rotary_emb/aten::cos/Cos,168
__module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze,0
__module.model.rotary_emb/aten::sin/Sin,161
__module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze_1,0
__module.model.layers.0.self_attn/aten::add/Add,1368
__module.model.layers.0.self_attn/aten::add/Add_bf16_abcd_f32_aBcd16b___module.model.layers.0.self_attn/aten::add/Add/fq_output_0,2312
__module.model.layers.0.self_attn/aten::add/Add/fq_output_0,1858
__module.model.layers.0.self_attn/aten::add/Add/fq_output_0_f32_aBcd16b_bf16_abcd_MatMul_22337,688
beam_idx,0
Gather_52987,1
__module.model.layers.0.self_attn.k_proj/ov_ext::linear/MatMul,1794
__module.model.layers.0.self_attn.k_proj/ov_ext::linear/MatMul/DequantizationSubtract,0
__module.model.layers.0.self_attn.k_proj/ov_ext::linear/MatMul/DequantizationMultiply,0
__module.model.layers.0.self_attn/aten::view/Reshape_1,0
__module.model.layers.0.self_attn/aten::add/Add_1,140
__module.model.layers.0.self_attn/aten::cat/Concat_2,58
__module.model.layers.0.self_attn/aten::cat/Concat_2_bf16_abcd_f32_aBcd16b___module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0,418
__module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0,150
__module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0_aBcd16b_abcd___module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze_2,223
__module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze_2,0
__module.model.layers.0.self_attn/aten::size/ShapeOf_2,1
Gather_38472,0
__module.model.layers.0.self_attn/prim::ListConstruct_2,0
Broadcast_26272,7545
Broadcast_26272_f32_bf16_Multiply_29969,1231
Multiply_29969,1276
__module.model.layers.0.self_attn/aten::expand/Broadcast,0
__module.model.layers.0.self_attn/aten::reshape/Reshape,0
MatMul_22337,20300
LogicalNot_27125,8962
Select_26615,0
Add_28143,0
Softmax_22343,7036
Gather_52990,2
__module.model.layers.0.self_attn.v_proj/ov_ext::linear/MatMul,1800
__module.model.layers.0.self_attn.v_proj/ov_ext::linear/MatMul/DequantizationSubtract,0
__module.model.layers.0.self_attn.v_proj/ov_ext::linear/MatMul/DequantizationMultiply,0
__module.model.layers.0.self_attn/aten::view/Reshape_2,1
__module.model.layers.0.self_attn/aten::transpose/Transpose_2,67
__module.model.layers.0.self_attn/aten::cat/Concat_3,39
__module.model.layers.0.self_attn/aten::cat/Concat_3_____module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze_3,45
__module.model.layers.0.self_attn/aten::unsqueeze/Unsqueeze_3,1
Broadcast_26284,7588
Broadcast_26284_f32_bf16___module.model.layers.0.self_attn/aten::expand/Broadcast_1,367
__module.model.layers.0.self_attn/aten::expand/Broadcast_1,1208
__module.model.layers.0.self_attn/aten::reshape/Reshape_1,1
__module.model.layers.0.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,13173
__module.model.layers.0.self_attn/aten::transpose/Transpose_3,203
__module.model.layers.0.self_attn/aten::reshape/Reshape_2,1
__module.model.layers.0.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant,168
ShapeOf_47599,3
__module.model.layers.0.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fq_output_0,6879
__module.model.layers.0.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30000,1501
Convert_30000,2870
Convert_30000_acb_abc_Multiply_30026,572
Multiply_30026,6815
__module.model.layers.0/aten::add/Add,340
Multiply_30028,248
__module.model.layers.0.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant,199
ShapeOf_47613,1
__module.model.layers.0.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0,891
__module.model.layers.0.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30041,1986
Convert_30041,1914
Convert_30041_acb_abc___module.model.layers.0.mlp.gate_proj/ov_ext::linear/MatMul/DequantizationMultiply,626
__module.model.layers.0.mlp.gate_proj/ov_ext::linear/MatMul/DequantizationMultiply,31771
__module.model.layers.0.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.0.mlp.up_proj/ov_ext::linear/MatMul/DequantizationMultiply,27374
__module.model.layers.0.mlp/aten::mul/Multiply,4287
__module.model.layers.0.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant,0
ShapeOf_47628,2
__module.model.layers.0.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fq_output_0,25663
__module.model.layers.0.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30082,4896
Convert_30082,6346
Convert_30082_acb_abc___module.model.layers.0.mlp.down_proj/ov_ext::linear/MatMul/DequantizationMultiply,2574
__module.model.layers.0.mlp.down_proj/ov_ext::linear/MatMul/DequantizationMultiply,27424
Multiply_30099,284
__module.model.layers.0/aten::add/Add_1,0
ConvertLike_22379,101
__module.model.layers.1.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant,227
ShapeOf_47642,3
__module.model.layers.1.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0,948
__module.model.layers.1.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30115,1087
Convert_30115,1523
Convert_30115_acb_abc___module.model.layers.1.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationMultiply,656
__module.model.layers.1.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationMultiply,6902
__module.model.layers.1.self_attn/aten::view/Reshape,1
__module.model.layers.1.self_attn/aten::add/Add,602
__module.model.layers.1.self_attn/aten::add/Add_bf16_abcd_f32_aBcd16b___module.model.layers.1.self_attn/aten::add/Add/fq_output_0,2321
__module.model.layers.1.self_attn/aten::add/Add/fq_output_0,373
__module.model.layers.1.self_attn/aten::add/Add/fq_output_0_f32_aBcd16b_bf16_abcd_MatMul_22377,686
Gather_52993,1
__module.model.layers.1.self_attn.k_proj/ov_ext::linear/MatMul/DequantizationMultiply,1657
__module.model.layers.1.self_attn/aten::view/Reshape_1,0
__module.model.layers.1.self_attn/aten::add/Add_1,134
__module.model.layers.1.self_attn/aten::cat/Concat_2,72
__module.model.layers.1.self_attn/aten::cat/Concat_2_bf16_abcd_f32_aBcd16b___module.model.layers.1.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0,1065
__module.model.layers.1.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0,139
__module.model.layers.1.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0_aBcd16b_abcd___module.model.layers.1.self_attn/aten::unsqueeze/Unsqueeze_2,208
__module.model.layers.1.self_attn/aten::unsqueeze/Unsqueeze_2,0
Broadcast_26290,1543
Broadcast_26290_f32_bf16_Multiply_30175,292
Multiply_30175,368
__module.model.layers.1.self_attn/aten::expand/Broadcast,0
__module.model.layers.1.self_attn/aten::reshape/Reshape,1
MatMul_22377,13698
LogicalNot_27144,2793
Select_26616,0
Add_28181,0
Softmax_22383,5559
Gather_52996,1
__module.model.layers.1.self_attn.v_proj/ov_ext::linear/MatMul/DequantizationMultiply,1711
__module.model.layers.1.self_attn/aten::view/Reshape_2,1
__module.model.layers.1.self_attn/aten::transpose/Transpose_2,86
__module.model.layers.1.self_attn/aten::cat/Concat_3,46
__module.model.layers.1.self_attn/aten::cat/Concat_3_____module.model.layers.1.self_attn/aten::unsqueeze/Unsqueeze_3,45
__module.model.layers.1.self_attn/aten::unsqueeze/Unsqueeze_3,1
Broadcast_26296,1571
Broadcast_26296_f32_bf16___module.model.layers.1.self_attn/aten::expand/Broadcast_1,389
__module.model.layers.1.self_attn/aten::expand/Broadcast_1,335
__module.model.layers.1.self_attn/aten::reshape/Reshape_1,1
__module.model.layers.1.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,13173
__module.model.layers.1.self_attn/aten::transpose/Transpose_3,225
__module.model.layers.1.self_attn/aten::reshape/Reshape_2,1
__module.model.layers.1.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant,167
ShapeOf_47718,3
__module.model.layers.1.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fq_output_0,930
__module.model.layers.1.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30197,1155
Convert_30197,1515
Convert_30197_acb_abc_Multiply_30223,601
Multiply_30223,6906
__module.model.layers.1/aten::add/Add,339
Multiply_30225,283
__module.model.layers.1.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant,208
ShapeOf_47732,1
__module.model.layers.1.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0,934
__module.model.layers.1.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30238,1163
Convert_30238,1513
Convert_30238_acb_abc___module.model.layers.1.mlp.gate_proj/ov_ext::linear/MatMul/DequantizationMultiply,588
__module.model.layers.1.mlp.gate_proj/ov_ext::linear/MatMul/DequantizationMultiply,29624
__module.model.layers.1.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.1.mlp.up_proj/ov_ext::linear/MatMul/DequantizationMultiply,27360
__module.model.layers.1.mlp/aten::mul/Multiply,1555
__module.model.layers.1.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant,0
ShapeOf_47747,1
__module.model.layers.1.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fq_output_0,4113
__module.model.layers.1.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30279,4848
Convert_30279,6787
Convert_30279_acb_abc___module.model.layers.1.mlp.down_proj/ov_ext::linear/MatMul/DequantizationMultiply,2517
__module.model.layers.1.mlp.down_proj/ov_ext::linear/MatMul/DequantizationMultiply,27346
Multiply_30296,281
__module.model.layers.1/aten::add/Add_1,0
ConvertLike_22419,102
__module.model.layers.2.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant,201
ShapeOf_47761,2
__module.model.layers.2.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0,743
__module.model.layers.2.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30312,1015
Convert_30312,1518
Convert_30312_acb_abc___module.model.layers.2.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationMultiply,630
__module.model.layers.2.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationMultiply,7021
__module.model.layers.2.self_attn/aten::view/Reshape,1
__module.model.layers.2.self_attn/aten::add/Add,640
__module.model.layers.2.self_attn/aten::add/Add_bf16_abcd_f32_aBcd16b___module.model.layers.2.self_attn/aten::add/Add/fq_output_0,725
__module.model.layers.2.self_attn/aten::add/Add/fq_output_0,363
__module.model.layers.2.self_attn/aten::add/Add/fq_output_0_f32_aBcd16b_bf16_abcd_MatMul_22417,686
Gather_52999,1
__module.model.layers.2.self_attn.k_proj/ov_ext::linear/MatMul/DequantizationMultiply,1641
__module.model.layers.2.self_attn/aten::view/Reshape_1,1
__module.model.layers.2.self_attn/aten::add/Add_1,131
__module.model.layers.2.self_attn/aten::cat/Concat_2,47
__module.model.layers.2.self_attn/aten::cat/Concat_2_bf16_abcd_f32_aBcd16b___module.model.layers.2.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0,428
__module.model.layers.2.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0,106
__module.model.layers.2.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0_aBcd16b_abcd___module.model.layers.2.self_attn/aten::unsqueeze/Unsqueeze_2,223
__module.model.layers.2.self_attn/aten::unsqueeze/Unsqueeze_2,0
Broadcast_26302,1533
Broadcast_26302_f32_bf16_Multiply_30372,290
Multiply_30372,367
__module.model.layers.2.self_attn/aten::expand/Broadcast,0
__module.model.layers.2.self_attn/aten::reshape/Reshape,1
MatMul_22417,13639
LogicalNot_27163,2805
Select_26617,0
Add_28219,0
Softmax_22423,5640
Gather_53002,1
__module.model.layers.2.self_attn.v_proj/ov_ext::linear/MatMul/DequantizationMultiply,1903
__module.model.layers.2.self_attn/aten::view/Reshape_2,1
__module.model.layers.2.self_attn/aten::transpose/Transpose_2,79
__module.model.layers.2.self_attn/aten::cat/Concat_3,285
__module.model.layers.2.self_attn/aten::cat/Concat_3_____module.model.layers.2.self_attn/aten::unsqueeze/Unsqueeze_3,47
__module.model.layers.2.self_attn/aten::unsqueeze/Unsqueeze_3,1
Broadcast_26308,1573
Broadcast_26308_f32_bf16___module.model.layers.2.self_attn/aten::expand/Broadcast_1,388
__module.model.layers.2.self_attn/aten::expand/Broadcast_1,335
__module.model.layers.2.self_attn/aten::reshape/Reshape_1,0
__module.model.layers.2.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,13162
__module.model.layers.2.self_attn/aten::transpose/Transpose_3,229
__module.model.layers.2.self_attn/aten::reshape/Reshape_2,1
__module.model.layers.2.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant,164
ShapeOf_47837,4
__module.model.layers.2.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fq_output_0,931
__module.model.layers.2.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30394,1200
Convert_30394,1504
Convert_30394_acb_abc_Multiply_30420,634
Multiply_30420,6916
__module.model.layers.2/aten::add/Add,343
Multiply_30422,233
__module.model.layers.2.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant,221
ShapeOf_47851,1
__module.model.layers.2.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0,958
__module.model.layers.2.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30435,1159
Convert_30435,1480
Convert_30435_acb_abc___module.model.layers.2.mlp.gate_proj/ov_ext::linear/MatMul/DequantizationMultiply,624
__module.model.layers.2.mlp.gate_proj/ov_ext::linear/MatMul/DequantizationMultiply,29671
__module.model.layers.2.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.2.mlp.up_proj/ov_ext::linear/MatMul/DequantizationMultiply,27399
__module.model.layers.2.mlp/aten::mul/Multiply,1795
__module.model.layers.2.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant,0
ShapeOf_47866,1
__module.model.layers.2.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fq_output_0,4135
__module.model.layers.2.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30476,4937
Convert_30476,6819
Convert_30476_acb_abc___module.model.layers.2.mlp.down_proj/ov_ext::linear/MatMul/DequantizationMultiply,2614
__module.model.layers.2.mlp.down_proj/ov_ext::linear/MatMul/DequantizationMultiply,27455
Multiply_30493,301
__module.model.layers.2/aten::add/Add_1,0
ConvertLike_22459,101
__module.model.layers.3.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant,203
ShapeOf_47880,3
__module.model.layers.3.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0,761
__module.model.layers.3.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30509,1029
Convert_30509,1516
Convert_30509_acb_abc___module.model.layers.3.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationMultiply,642
__module.model.layers.3.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationMultiply,8068
__module.model.layers.3.self_attn/aten::view/Reshape,1
__module.model.layers.3.self_attn/aten::add/Add,656
__module.model.layers.3.self_attn/aten::add/Add_bf16_abcd_f32_aBcd16b___module.model.layers.3.self_attn/aten::add/Add/fq_output_0,726
__module.model.layers.3.self_attn/aten::add/Add/fq_output_0,355
__module.model.layers.3.self_attn/aten::add/Add/fq_output_0_f32_aBcd16b_bf16_abcd_MatMul_22457,703
Gather_53005,1
__module.model.layers.3.self_attn.k_proj/ov_ext::linear/MatMul/DequantizationMultiply,1642
__module.model.layers.3.self_attn/aten::view/Reshape_1,0
__module.model.layers.3.self_attn/aten::add/Add_1,143
__module.model.layers.3.self_attn/aten::cat/Concat_2,276
__module.model.layers.3.self_attn/aten::cat/Concat_2_bf16_abcd_f32_aBcd16b___module.model.layers.3.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0,428
__module.model.layers.3.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0,107
__module.model.layers.3.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0_aBcd16b_abcd___module.model.layers.3.self_attn/aten::unsqueeze/Unsqueeze_2,307
__module.model.layers.3.self_attn/aten::unsqueeze/Unsqueeze_2,0
Broadcast_26314,1574
Broadcast_26314_f32_bf16_Multiply_30569,288
Multiply_30569,365
__module.model.layers.3.self_attn/aten::expand/Broadcast,0
__module.model.layers.3.self_attn/aten::reshape/Reshape,1
MatMul_22457,13641
LogicalNot_27182,2806
Select_26618,0
Add_28257,0
Softmax_22463,5363
Gather_53008,1
__module.model.layers.3.self_attn.v_proj/ov_ext::linear/MatMul/DequantizationMultiply,1711
__module.model.layers.3.self_attn/aten::view/Reshape_2,1
__module.model.layers.3.self_attn/aten::transpose/Transpose_2,84
__module.model.layers.3.self_attn/aten::cat/Concat_3,279
__module.model.layers.3.self_attn/aten::cat/Concat_3_____module.model.layers.3.self_attn/aten::unsqueeze/Unsqueeze_3,44
__module.model.layers.3.self_attn/aten::unsqueeze/Unsqueeze_3,1
Broadcast_26320,1583
Broadcast_26320_f32_bf16___module.model.layers.3.self_attn/aten::expand/Broadcast_1,385
__module.model.layers.3.self_attn/aten::expand/Broadcast_1,352
__module.model.layers.3.self_attn/aten::reshape/Reshape_1,1
__module.model.layers.3.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,13166
__module.model.layers.3.self_attn/aten::transpose/Transpose_3,205
__module.model.layers.3.self_attn/aten::reshape/Reshape_2,1
__module.model.layers.3.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant,160
ShapeOf_47956,4
__module.model.layers.3.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fq_output_0,931
__module.model.layers.3.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30591,1136
Convert_30591,1511
Convert_30591_acb_abc_Multiply_30617,585
Multiply_30617,6902
__module.model.layers.3/aten::add/Add,354
Multiply_30619,288
__module.model.layers.3.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant,201
ShapeOf_47970,1
__module.model.layers.3.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0,931
__module.model.layers.3.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30632,1164
Convert_30632,1534
Convert_30632_acb_abc___module.model.layers.3.mlp.gate_proj/ov_ext::linear/MatMul/DequantizationMultiply,616
__module.model.layers.3.mlp.gate_proj/ov_ext::linear/MatMul/DequantizationMultiply,29604
__module.model.layers.3.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.3.mlp.up_proj/ov_ext::linear/MatMul/DequantizationMultiply,27406
__module.model.layers.3.mlp/aten::mul/Multiply,1604
__module.model.layers.3.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant,0
ShapeOf_47985,1
__module.model.layers.3.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fq_output_0,4120
__module.model.layers.3.mlp/aten::mul/Multiply_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30673,4901
Convert_30673,6801
Convert_30673_acb_abc___module.model.layers.3.mlp.down_proj/ov_ext::linear/MatMul/DequantizationMultiply,2539
__module.model.layers.3.mlp.down_proj/ov_ext::linear/MatMul/DequantizationMultiply,27358
Multiply_30690,272
__module.model.layers.3/aten::add/Add_1,0
ConvertLike_22499,100
__module.model.layers.4.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant,200
ShapeOf_47999,3
__module.model.layers.4.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0,732
__module.model.layers.4.input_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30706,1008
Convert_30706,1499
Convert_30706_acb_abc___module.model.layers.4.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationMultiply,634
__module.model.layers.4.self_attn.q_proj/ov_ext::linear/MatMul/DequantizationMultiply,6896
__module.model.layers.4.self_attn/aten::view/Reshape,1
__module.model.layers.4.self_attn/aten::add/Add,597
__module.model.layers.4.self_attn/aten::add/Add_bf16_abcd_f32_aBcd16b___module.model.layers.4.self_attn/aten::add/Add/fq_output_0,725
__module.model.layers.4.self_attn/aten::add/Add/fq_output_0,352
__module.model.layers.4.self_attn/aten::add/Add/fq_output_0_f32_aBcd16b_bf16_abcd_MatMul_22497,706
Gather_53011,1
__module.model.layers.4.self_attn.k_proj/ov_ext::linear/MatMul/DequantizationMultiply,1643
__module.model.layers.4.self_attn/aten::view/Reshape_1,1
__module.model.layers.4.self_attn/aten::add/Add_1,127
__module.model.layers.4.self_attn/aten::cat/Concat_2,278
__module.model.layers.4.self_attn/aten::cat/Concat_2_bf16_abcd_f32_aBcd16b___module.model.layers.4.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0,419
__module.model.layers.4.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0,94
__module.model.layers.4.self_attn/aten::unsqueeze/Unsqueeze_2/fq_input_0_aBcd16b_abcd___module.model.layers.4.self_attn/aten::unsqueeze/Unsqueeze_2,230
__module.model.layers.4.self_attn/aten::unsqueeze/Unsqueeze_2,0
Broadcast_26326,1527
Broadcast_26326_f32_bf16_Multiply_30766,295
Multiply_30766,367
__module.model.layers.4.self_attn/aten::expand/Broadcast,0
__module.model.layers.4.self_attn/aten::reshape/Reshape,0
MatMul_22497,13624
LogicalNot_27201,2801
Select_26619,0
Add_28295,0
Softmax_22503,5366
Gather_53014,1
__module.model.layers.4.self_attn.v_proj/ov_ext::linear/MatMul/DequantizationMultiply,1715
__module.model.layers.4.self_attn/aten::view/Reshape_2,1
__module.model.layers.4.self_attn/aten::transpose/Transpose_2,80
__module.model.layers.4.self_attn/aten::cat/Concat_3,275
__module.model.layers.4.self_attn/aten::cat/Concat_3_____module.model.layers.4.self_attn/aten::unsqueeze/Unsqueeze_3,46
__module.model.layers.4.self_attn/aten::unsqueeze/Unsqueeze_3,0
Broadcast_26332,1594
Broadcast_26332_f32_bf16___module.model.layers.4.self_attn/aten::expand/Broadcast_1,383
__module.model.layers.4.self_attn/aten::expand/Broadcast_1,345
__module.model.layers.4.self_attn/aten::reshape/Reshape_1,0
__module.model.layers.4.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,13166
__module.model.layers.4.self_attn/aten::transpose/Transpose_3,207
__module.model.layers.4.self_attn/aten::reshape/Reshape_2,1
__module.model.layers.4.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant,164
ShapeOf_48075,3
__module.model.layers.4.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fq_output_0,927
__module.model.layers.4.self_attn/aten::reshape/Reshape_2_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30788,1143
Convert_30788,1507
Convert_30788_acb_abc_Multiply_30814,642
Multiply_30814,7056
__module.model.layers.4/aten::add/Add,340
Multiply_30816,242
__module.model.layers.4.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant,202
ShapeOf_48089,1
__module.model.layers.4.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0,941
__module.model.layers.4.post_attention_layernorm/aten::mul/Multiply_1_0_0/nncf_smooth_quant/fq_output_0_f32_abc_bf16_acb_Convert_30829,1156
Convert_30829,1529
